Lugar y fecha,Area General de Origen,Area específica de origen,Consecutivo,Destinatario,Cargo,Cuerpo Oficio,Remitente,Cargo,Copias,Elaboración
"Huixquilucan de Degollado, Estado de México, a 19 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/044/02/2020,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD
","Por medio del presente, solicito a Usted de la manera más atenta, si no existe inconveniente alguno gire sus apreciables instrucciones a quien corresponda a efecto de realizar la justificación del siguiente servidor público.

N/P N/C NOMBRE FECHA JUSTIFICACIÓN
1 3181 CINTHYA MORENO RAMÍREZ 05/02/2020 (SALIDA)                07/02/2020 (SALIDA)             17/02/2020  (ENTRADA) SE ENCONTRABA REALIZANDO ACTIVIDADES CONCERNIENTES A ESTA SUBDIRECCIÓN
/02
Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 12 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/045/02/2020,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD
","Por medio del presente, solicito a Usted de la manera más atenta, si no existe inconveniente alguno gire sus apreciables instrucciones a quien corresponda a efecto de realizar la justificación del siguiente servidor público.

N/P N/C NOMBRE FECHA JUSTIFICACIÓN
1 197 SUSANA REYES SOTO 10/02/2020 (SALIDA) SE ENCONTRABA EN CONSULTA MÉDICA EN EL ISSEMYM

Anexo al presente copia simple de la constancia de permanencia para su atención procedente.
Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 12 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/045/02/2020,LIC. GERMAN ANAYA VITERI,"DIRECTOR GENERAL DEL INSTITUTO MUNICIPAL DE
CULTURA FISICA Y DEPORTE DE HUIXQUILUCAN
","En atención a su oficio ID/DG/043/2020, de fecha 07 de febrero del año en curso, mediante el cual solicita publicar en la página oficial del municipio o transparencia, los formatos CONAC y LDF, la información financiera correspondiente al cuarto trimestre del año 2019, al respecto me permito informar a Usted, que dicha petición deberá ser solicitada a la Subdirección de Gobierno Digital adscrita a la Secretaria Técnica, de acuerdo a sus facultades como lo señala el “Bando Municipal de Huixquilucan, Estado de México 2019” en sus artículos:

Artículo 35.-Se define como Gobierno Digital la planeación, aplicación seguimiento y evaluación de las estrategias y proyectos que involucra el uso de tecnologías de la información y comunicación para el mejoramiento de la gestión pública y simplificación de trámites y servicios.
Artículo 36.-Compete al Ayuntamiento en materia de Gobierno Digital, lo siguiente:
Fracción I.- La dependencia administrativa encargada de Gobierno Digital será la Secretaria Técnica;
Fracción II.- Modernizar el Portal Oficial del Municipio.
Adjunto al presente (CD) original, para su atención procedente.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 12 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/046/02/2020,DRA. MAURY PALMIRA RAMÍREZ MONTES DE OCA,DIRECTORA GENERAL DE MENSAJE E IMAGEN INSTITUCIONAL,"En atención a su oficio DGMII/598/2019, de fecha 08 de octubre del año 2019, mediante el cual solicita se realice el diagnóstico de 3 equipos de cómputo, al respecto me permito informar a Usted, que personal de esta Subdirección a mi digno 
cargo acudió a realizar su solicitud, sin éxito alguno, toda vez que los equipos en comento no se encontraban físicamente en el área, por ello quedamos en espera de que se informe a esta Subdirección la fecha en que se encuentren los dispositivos disponibles para su revisión.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 12 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/047/02/2020,C.P. AGUTIÍN OLIVARES BALDERAS,TESORERO MUNICIPAL,"
En atención a su oficio TM/CA/1221/2019, de fecha 10 de diciembre del año 2019, mediante el cual solicita se instale una fotocopiadora en blanco y negro de forma temporal durante los meses de enero, febrero y marzo del año en curso, al respecto me permito informar a Usted, que su solicitud ha sido atendida entiempo y forma.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 12 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/048/02/2020,C. GERARDO ALEJANDRO SÁNCHEZ GUTIÉRREZ,"DIRECTOR DEL REGISTRO DEL PATRIMONIO
PÚBLICO Y DEL CATASTRO
","En atención a su oficio DRPPYC/383/2019, de fecha 11 de junio del año 2019, mediante al cual informa que, con referencia al cambio de equipos de cómputo, solicita sean desbloqueados para estar en posibilidad de implementar los sistemas requeridos por el área, al respecto me permito informar a Usted, que su solicitud ha sido atendida en tiempo y forma.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 13 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/049/02/2020,L.C. MIGUEL ÁNGEL LÓPEZ RODRÍGUEZ,"ENLACE ADMINISTRATIVO DE LA DIRECCIÓN
GENERAL DE INFRAESTRUCTURA Y EDIFICACIÓN
","En atención a su oficio S/N, de fecha 07 de febrero del año 2019, mediante el cual solicita los videos de las cámaras de seguridad del área de infraestructura recpción y pasillos en la entrada principal del edificio, del día 05 de febrero del año en curso en el intervalo de las 12:00 a las 13:00 hrs.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 13 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/050/02/2020,MTRA. TERESA GINEZ SERRANO,DIECTORA GENERAL DE ADMINISTRACIÓN,"En atención a su oficio DGA/SPAI/0205/02/2020, de fecha 06 de febrero del año en curso, mediante el cual informar si se tienen programados durante el presente ejercicio fiscal, eventos de difusión relacionados con el programa “Educación de Segunda Oportunidad y Aprendizaje Vocacional”, al respecto me permito comentar a Usted, que esta Subdirección a mi digno cargo, no tiene programados durante el ejercicio fiscal eventos de difusión relacionados con el programa en comento.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.

",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 13 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/051/02/2020,MTRA. TERESA GINEZ SERRANO,DIECTORA GENERAL DE ADMINISTRACIÓN,"En atención a su oficio DGA/SPAI/0167/01/2020, de fecha 31 de enero del año en curso, mediante el cual solicita exponer de manera sucinta, que programas, comunicaciones y procedimientos van dirigidos al público en general, así como los mecanismos efectuados para la promoción a la participación activa de la sociedad y su inclusión en la solución de conflictos, en coparticipación con las autoridades municipales en el ejercicio de sus funciones, al respecto me permito informar a Usted, que esta Subdirección a mi digno cargo no cuenta con programas, comunicaciones y procedimientos que vallan dirigidos al público en general, ni con mecanismos para la promoción a la participación activa de la sociedad y su inclusión en la solución de conflictos.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 13 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/052/02/2020,C. ERIKA LARREGUI NAGUEL,"DIRECTORA GENERAL DE ECOLOGÍA
Y MEDIO AMBIENTE
","
En atención a su oficio DGEyMA/ZT/024/2020 de fecha 04 de febrero del año en curso, mediante el cual solicita se realice el formateo y dictamen técnico de 3 equipos con número de inventario HUIX-VBS-M-1164, HUIX-95-CT-1246 Y HUIX-95-CT-1500, al respecto me permito remitir a Usted, los dictámenes técnicos correspondientes, atendiendo así su solicitud en tiempo y forma.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 13 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/053/02/2020,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBIDRECTORA DE FACTOR 
HUMANO Y PRODUCTIVIDAD
","Por medio del presente me permito solicitar a Usted, de la manera más atenta, gire sus apreciables instrucciones a quien corresponda a efecto de realizar el cambio de horario laboral de la C. María Mercedes Rojas Gutiérrez, con número de cobro 392 de 13:00 a 19:00 hrs, a partir de la segunda quincena del mes de febrero del año en curso, toda vez que se realizaron ajustes en el personal que labora en los conmutadores del municipio, con la finalidad de brindar un mejor servicio a la ciudadanía. 
Lo anterior a efecto de realizar los trámites pertinentes y no se vea afectada en sus percepciones.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 17 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/054/02/2020,LIC. RAÚL VELÁZQUEZ GONZÁLEZ,COORDINADOR ADMINISTRATIVO,"En atención a su oficio DGDS/157/2020, CA-67/20, de fecha 12 de febrero del año en curso, mediante el cual solicita un acceso VPN a la red Interna del H. Ayuntamiento, para poder utilizar el sistema Administrativo Municipal (SIMA), desde un equipo que no esté en las oficinas administrativas, al respecto me permito informar a Usted, que el Servidor Público Raúl Velázquez González, con número de cobro 2670, Adscrito a la Dirección General de Desarrollo Social, quedara como responsable absoluto de la contraseña (misma que se anexa en sobre cerrado), así mismo quedara como responsable de cualquier situación que se genere por el mal uso de la cuenta.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 19 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/055/02/2020,MTRA. VIANNEY JASSO PADILLA,"SUBDIRECTORA DE RECURSOS
MATERIALES Y ADQUISICIONES
","Por medio del presente me permito remitir a Usted, en sobre cerrado los usuarios y las contraseñas correspondientes al personal de su área que tendrá acceso al Sistema de Control y Gestión con Firma Electrónica, de igual forma se adjuntan las cartas responsivas para los usuarios que tendrán habilitada la función de firma de documentos. Anexo al presente recibirá un listado de los casos de asuntos en los que si podrá hacer uso en el sistema.
La implementación se dará de forma gradual en la Dirección General de Administración, atendiendo solamente oficios de carácter interno y que no generen una responsabilidad ante terceros y/o comprobación de gastos y presupuestos ni asuntos relacionados externos al H. Ayuntamiento de Huixquilucan.
Contarán con un periodo de pre implementación, del 20 de al 21 de febrero del año en curso, donde los usuarios tendrán la posibilidad de explorar las funciones y reforzar el aprendizaje, iniciando el uso de esta herramienta de forma oficial el día lunes 24 de febrero.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 19 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/056/02/2020,LIC. ALMA ROCÍO ROJAS PÉREZ,"SUBDIRECTORA DE FACTOR
HUMANO Y PRODUCTIVIDAD
","Por medio del presente me permito remitir a Usted, en sobre cerrado los usuarios y las contraseñas correspondientes al personal de su área que tendrá acceso al Sistema de Control y Gestión con Firma Electrónica, de igual forma se adjuntan las cartas responsivas para los usuarios que tendrán habilitada la función de firma de documentos. Anexo al presente recibirá un listado de los casos de asuntos en los que si podrá hacer uso en el sistema.
La implementación se dará de forma gradual en la Dirección General de Administración, atendiendo solamente oficios de carácter interno y que no generen una responsabilidad ante terceros y/o comprobación de gastos y presupuestos ni asuntos relacionados externos al H. Ayuntamiento de Huixquilucan.
Contarán con un periodo de pre implementación, del 20 de al 21 de febrero del año en curso, donde los usuarios tendrán la posibilidad de explorar las funciones y reforzar el aprendizaje, iniciando el uso de esta herramienta de forma oficial el día lunes 24 de febrero.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 19 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/057/02/2020,LIC. REINA JAZMIN RINCÓN MUCIÑO,"SUBDIRECTORA DE PROCESO
ADMINISTRATIVO INTERNO
","Por medio del presente me permito remitir a Usted, en sobre cerrado los usuarios y las contraseñas correspondientes al personal de su área que tendrá acceso al Sistema de Control y Gestión con Firma Electrónica, de igual forma se adjuntan las cartas responsivas para los usuarios que tendrán habilitada la función de firma de documentos. Anexo al presente recibirá un listado de los casos de asuntos en los que si podrá hacer uso en el sistema.
La implementación se dará de forma gradual en la Dirección General de Administración, atendiendo solamente oficios de carácter interno y que no generen una responsabilidad ante terceros y/o comprobación de gastos y presupuestos ni asuntos relacionados externos al H. Ayuntamiento de Huixquilucan.
Contarán con un periodo de pre implementación, del 20 de al 21 de febrero del año en curso, donde los usuarios tendrán la posibilidad de explorar las funciones y reforzar el aprendizaje, iniciando el uso de esta herramienta de forma oficial el día lunes 24 de febrero.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 19 de febrero de 2020",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/058/02/2020,MTRO. JORGE ALVARADO DECEANO,SUBDIRECTOR DE SERVICIOS GENERALES,"Por medio del presente me permito remitir a Usted, en sobre cerrado los usuarios y las contraseñas correspondientes al personal de su área que tendrá acceso al Sistema de Control y Gestión con Firma Electrónica, de igual forma se adjuntan las cartas responsivas para los usuarios que tendrán habilitada la función de firma de documentos. Anexo al presente recibirá un listado de los casos de asuntos en los que si podrá hacer uso en el sistema.
La implementación se dará de forma gradual en la Dirección General de Administración, atendiendo solamente oficios de carácter interno y que no generen una responsabilidad ante terceros y/o comprobación de gastos y presupuestos ni asuntos relacionados externos al H. Ayuntamiento de Huixquilucan.
Contarán con un periodo de pre implementación, del 20 de al 21 de febrero del año en curso, donde los usuarios tendrán la posibilidad de explorar las funciones y reforzar el aprendizaje, iniciando el uso de esta herramienta de forma oficial el día lunes 24 de febrero.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
